draw_date,session,winning_number
2025-07-04,Evening,6711
2025-07-04,Night,1048
2025-07-05,Midday,3041
2025-07-05,Evening,7826
2025-07-05,Night,9812
2025-07-06,Midday,3257
2025-07-06,Evening,0290
2025-07-06,Night,5148
2025-07-07,Midday,0688
2025-07-07,Evening,5617
2025-07-07,Night,7415
2025-07-08,Midday,2548
2025-07-08,Evening,5400
2025-07-08,Night,3140
2025-07-09,Midday,5644
2025-07-09,Evening,5027
2025-07-09,Night,8244
2025-07-10,Midday,3838
2025-07-10,Evening,2127
2025-07-10,Night,9518
2025-07-11,Midday,2550
2025-07-11,Evening,2133
2025-07-11,Night,2956
2025-07-12,Midday,7318
2025-07-12,Evening,6434
2025-07-12,Night,4540
2025-07-13,Midday,0836
2025-07-13,Evening,8587
2025-07-13,Night,2236
2025-07-14,Midday,3066
2025-07-14,Evening,2365
2025-07-14,Night,7739
2025-07-15,Midday,5224
2025-07-15,Evening,0508
2025-07-15,Night,2957
2025-07-16,Midday,9000
2025-07-16,Evening,7781
2025-07-16,Night,0141
2025-07-17,Midday,1143
2025-07-17,Evening,9905
2025-07-17,Night,5580
2025-07-18,Midday,3300
2025-07-18,Evening,0232
2025-07-18,Night,9577
2025-07-19,Midday,7771
2025-07-19,Evening,9215
2025-07-19,Night,2415
2025-07-20,Midday,5738
2025-07-20,Evening,2334
2025-07-20,Night,4779
2025-07-21,Midday,3818
2025-07-21,Evening,4890
2025-07-21,Night,6737
2025-07-22,Midday,7998
2025-07-22,Evening,7269
2025-07-22,Night,0206
2025-07-23,Midday,7245
2025-07-23,Evening,5440
2025-07-23,Night,5821
2025-07-24,Midday,2120
2025-07-24,Evening,7143
2025-07-24,Night,0267
2025-07-25,Midday,6171
2025-07-25,Evening,0332
2025-07-25,Night,1687
2025-07-26,Midday,1180
2025-07-26,Evening,0554
2025-07-26,Night,4227
2025-07-27,Midday,8742
2025-07-27,Evening,3034
2025-07-27,Night,3231
2025-07-28,Midday,7530
2025-07-28,Evening,3980
2025-07-28,Night,8464
2025-07-29,Midday,4580
2025-07-29,Evening,4591
2025-07-29,Night,5931
2025-07-30,Midday,8166
2025-07-30,Evening,0182
2025-07-30,Night,0635
2025-07-31,Midday,1695
2025-07-31,Evening,0681
2025-07-31,Night,3916
2025-08-01,Midday,0881
2025-08-01,Evening,0189
2025-08-01,Night,2300
2025-08-02,Midday,1842
2025-08-02,Evening,6893
2025-08-02,Night,4690
2025-08-03,Midday,5573
2025-08-03,Evening,5069
2025-08-03,Night,9029
2025-08-04,Midday,4508
2025-08-04,Evening,3524
2025-08-04,Night,9380
2025-08-05,Midday,2061
2025-08-05,Evening,5293
2025-08-05,Night,4846
2025-08-06,Midday,8149
2025-08-06,Evening,9730
2025-08-06,Night,1567
2025-08-07,Midday,7635
2025-08-07,Evening,1884
2025-08-07,Night,7518
2025-08-08,Midday,0611
2025-08-08,Evening,4495
2025-08-08,Night,6989
2025-08-09,Midday,7156
2025-08-09,Evening,9947
2025-08-09,Night,4269
2025-08-10,Midday,8342
2025-08-10,Evening,3563
2025-08-10,Night,2552
2025-08-11,Midday,0229
2025-08-11,Evening,0927
2025-08-11,Night,5805
2025-08-12,Midday,5374
2025-08-12,Evening,2293
2025-08-12,Night,9891
2025-08-13,Midday,1272
2025-08-13,Evening,3318
2025-08-13,Night,0685
2025-08-14,Midday,2303
2025-08-14,Evening,5879
2025-08-14,Night,7211
2025-08-15,Midday,2658
2025-08-15,Evening,2703
2025-08-15,Night,7316
2025-08-16,Midday,9453
2025-08-16,Evening,2365
2025-08-16,Night,1330
2025-08-17,Midday,9848
2025-08-17,Evening,5105
2025-08-17,Night,1434
2025-08-18,Midday,7514
2025-08-18,Evening,1075
2025-08-18,Night,8950
2025-08-19,Midday,1019
2025-08-19,Evening,4949
2025-08-19,Night,5281
2025-08-20,Midday,8354
2025-08-20,Evening,9266
2025-08-20,Night,7810
2025-08-21,Midday,8593
2025-08-21,Evening,6518
2025-08-21,Night,0597
2025-08-22,Midday,5823
2025-08-22,Evening,8652
2025-08-22,Night,3538
2025-08-23,Midday,6398
2025-08-23,Evening,3690
2025-08-23,Night,5360
2025-08-24,Midday,9129
2025-08-24,Evening,5914
2025-08-24,Night,9359
2025-08-25,Midday,7790
2025-08-25,Evening,6107
2025-08-25,Night,1188
2025-08-26,Midday,3950
2025-08-26,Evening,4871
2025-08-26,Night,9662
2025-08-27,Midday,6704
2025-08-27,Evening,4341
2025-08-27,Night,0696
2025-08-28,Midday,2169
2025-08-28,Evening,1959
2025-08-28,Night,4663
2025-08-29,Midday,3865
2025-08-29,Evening,8865
2025-08-29,Night,4031
2025-08-30,Midday,5703
2025-08-30,Evening,5744
2025-08-30,Night,3682
2025-08-31,Midday,4663
2025-08-31,Evening,8028
2025-08-31,Night,6588
2025-09-01,Midday,9849
2025-09-01,Evening,0479
2025-09-01,Night,7494
2025-09-02,Midday,0338
2025-09-02,Evening,0041
2025-09-02,Night,9329
2025-09-03,Midday,1889
2025-09-03,Evening,0106
2025-09-03,Night,0015
2025-09-04,Midday,9550
2025-09-04,Evening,7050
2025-09-04,Night,8324
2025-09-05,Midday,3497
2025-09-05,Evening,6189
2025-09-05,Night,5848
2025-09-06,Midday,7839
2025-09-06,Evening,5499
2025-09-06,Night,1163
2025-09-07,Midday,9946
2025-09-07,Evening,5643
2025-09-07,Night,9371
2025-09-08,Midday,3871
2025-09-08,Evening,8610
2025-09-08,Night,0265
2025-09-09,Midday,3195
2025-09-09,Evening,6562
2025-09-09,Night,6269
2025-09-10,Midday,5345
2025-09-10,Evening,6510
2025-09-10,Night,4821
2025-09-11,Midday,6448
2025-09-11,Evening,5324
2025-09-11,Night,7567
2025-09-12,Midday,3254
2025-09-12,Evening,6582
2025-09-12,Night,4465
2025-09-13,Midday,5971
2025-09-13,Evening,9030
2025-09-13,Night,3105
2025-09-14,Midday,8653
2025-09-14,Evening,4374
2025-09-14,Night,0469
2025-09-15,Midday,5444
2025-09-15,Evening,2330
2025-09-15,Night,8455
2025-09-16,Midday,1606
2025-09-16,Evening,3644
2025-09-16,Night,2001
2025-09-17,Midday,1149
2025-09-17,Evening,3518
2025-09-17,Night,7637
2025-09-18,Midday,3794
2025-09-18,Evening,0079
2025-09-18,Night,3048
2025-09-19,Midday,7674
2025-09-19,Evening,8612
2025-09-19,Night,0119
2025-09-20,Midday,4370
2025-09-20,Evening,1589
2025-09-20,Night,3530
2025-09-21,Midday,9382
2025-09-21,Evening,0355
2025-09-21,Night,1856
2025-09-22,Midday,5572
2025-09-22,Evening,4805
2025-09-22,Night,8152
2025-09-23,Midday,2713
2025-09-23,Evening,6020
2025-09-23,Night,2113
2025-09-24,Midday,4043
2025-09-24,Evening,9218
2025-09-24,Night,6164
2025-09-25,Midday,1397
2025-09-25,Evening,9080
2025-09-25,Night,9243
2025-09-26,Midday,2423
2025-09-26,Evening,6710
2025-09-26,Night,1819
2025-09-27,Midday,5444
2025-09-27,Evening,5148
2025-09-27,Night,0165
2025-09-28,Midday,0329
2025-09-28,Evening,1640
2025-09-28,Night,2814
2025-09-29,Midday,1683
2025-09-29,Evening,0844
2025-09-29,Night,9090
2025-09-30,Midday,2177
2025-09-30,Evening,3890
2025-09-30,Night,6674
2025-10-01,Midday,0640
2025-10-01,Evening,5145
2025-10-01,Night,1641
2025-10-02,Midday,7439
2025-10-02,Evening,2247
2025-10-02,Night,2204
2025-10-03,Midday,4313
2025-10-03,Evening,2849
2025-10-03,Night,5194
2025-10-04,Midday,5013
2025-10-04,Evening,5634
2025-10-04,Night,7415
2025-10-05,Midday,4897
2025-10-05,Evening,3376
2025-10-05,Night,7076
2025-10-06,Midday,5341
2025-10-06,Evening,9376
2025-10-06,Night,5606
2025-10-07,Midday,2822
2025-10-07,Evening,6596
2025-10-07,Night,8120
2025-10-08,Midday,3338
2025-10-08,Evening,7354
2025-10-08,Night,7091
2025-10-09,Midday,4554
2025-10-09,Evening,6992
2025-10-09,Night,4065
2025-10-10,Midday,5065
2025-10-10,Evening,2824
2025-10-10,Night,6232
2025-10-11,Midday,2493
2025-10-11,Evening,2040
2025-10-11,Night,8736
2025-10-12,Midday,5065
2025-10-12,Evening,0612
2025-10-12,Night,6437
2025-10-13,Midday,4194
2025-10-13,Evening,2977
2025-10-13,Night,6232
2025-10-14,Midday,4120
2025-10-14,Evening,9236
2025-10-14,Night,2141
2025-10-15,Midday,1436
2025-10-15,Evening,5496
2025-10-15,Night,6098
2025-10-16,Midday,8157
2025-10-16,Evening,3199
2025-10-16,Night,7000
2025-10-17,Midday,6885
2025-10-17,Evening,3048
2025-10-17,Night,5147
2025-10-18,Midday,9842
2025-10-18,Evening,5630
2025-10-18,Night,0267
2025-10-19,Midday,2511
2025-10-19,Evening,5299
2025-10-19,Night,9278
2025-10-20,Midday,9283
2025-10-20,Evening,0066
2025-10-20,Night,0850
2025-10-21,Midday,1179
2025-10-21,Evening,1095
2025-10-21,Night,2841
2025-10-22,Midday,0757
2025-10-22,Evening,4190
2025-10-22,Night,4328
2025-10-23,Midday,7726
2025-10-23,Evening,8908
2025-10-23,Night,5536
2025-10-24,Midday,5414
2025-10-24,Evening,0765
2025-10-24,Night,1785
2025-10-25,Midday,5666
2025-10-25,Evening,8244
2025-10-25,Night,0403
2025-10-26,Midday,7418
2025-10-26,Evening,4064
2025-10-26,Night,5635
2025-10-27,Midday,9743
2025-10-27,Evening,9917
2025-10-27,Night,1720
2025-10-28,Midday,4753
2025-10-28,Evening,0550
2025-10-28,Night,3929
2025-10-29,Midday,8401
2025-10-29,Evening,0363
2025-10-29,Night,6275
2025-10-30,Midday,3346
2025-10-30,Evening,7726
2025-10-30,Night,9418
2025-10-31,Midday,2745
2025-10-31,Evening,9500
2025-10-31,Night,9955
2025-11-01,Midday,0473
2025-11-01,Evening,1268
2025-11-01,Night,9910
2025-11-02,Midday,0639
2025-11-02,Evening,9197
2025-11-02,Night,8169
2025-11-03,Midday,1380
2025-11-03,Evening,6045
2025-11-03,Night,7322
2025-11-04,Midday,4440
2025-11-04,Evening,6926
2025-11-04,Night,6285
2025-11-05,Midday,0553
2025-11-05,Evening,9580
2025-11-05,Night,5169
2025-11-06,Midday,7480
2025-11-06,Evening,8897
2025-11-06,Night,6453
2025-11-07,Midday,2577
2025-11-07,Evening,5940
2025-11-07,Night,2176
2025-11-08,Midday,4183
2025-11-08,Evening,2142
2025-11-08,Night,3661
2025-11-09,Midday,1165
2025-11-09,Evening,7132
2025-11-09,Night,2523
2025-11-10,Midday,4167
2025-11-10,Evening,5876
2025-11-10,Night,3229
2025-11-11,Midday,6619
2025-11-11,Evening,8811
2025-11-11,Night,2243
2025-11-12,Midday,5669
2025-11-12,Evening,2739
2025-11-12,Night,4167
2025-11-13,Midday,7355
2025-11-13,Evening,0698
2025-11-13,Night,5719
2025-11-14,Midday,8171
2025-11-14,Evening,3016
2025-11-14,Night,8020
2025-11-15,Midday,8062
2025-11-15,Evening,4893
2025-11-15,Night,0599
2025-11-16,Midday,4086
2025-11-16,Evening,4405
2025-11-16,Night,8558
2025-11-17,Midday,2372
2025-11-17,Evening,3540
2025-11-17,Night,1786
2025-11-18,Midday,7638
2025-11-18,Evening,9429
2025-11-18,Night,6607
2025-11-19,Midday,2807
2025-11-19,Evening,5728
2025-11-19,Night,1791
2025-11-20,Midday,7380
2025-11-20,Evening,1954
2025-11-20,Night,2112
2025-11-21,Midday,1447
2025-11-21,Evening,5513
2025-11-21,Night,9642
2025-11-22,Midday,2027
2025-11-22,Evening,4342
2025-11-22,Night,6824
2025-11-23,Midday,3195
2025-11-23,Evening,8850
2025-11-23,Night,7640
2025-11-24,Midday,0439
2025-11-24,Evening,2912
2025-11-24,Night,0868
2025-11-25,Midday,5139
2025-11-25,Evening,4818
2025-11-25,Night,6711
2025-11-26,Midday,9947
2025-11-26,Evening,5084
2025-11-26,Night,3099
2025-11-27,Midday,0868
2025-11-27,Evening,5983
2025-11-27,Night,9977
2025-11-28,Midday,3184
2025-11-28,Evening,3156
2025-11-28,Night,8692
2025-11-29,Midday,8158
2025-11-29,Evening,2875
2025-11-29,Night,7688
2025-11-30,Midday,4422
2025-11-30,Evening,3725
2025-11-30,Night,7432
2025-12-01,Midday,8630
2025-12-01,Evening,5956
2025-12-01,Night,3340
2025-12-02,Midday,7149
2025-12-02,Evening,3219
2025-12-02,Night,6104
2025-12-03,Midday,8217
2025-12-03,Evening,6671
2025-12-03,Night,3519
2025-12-04,Midday,9661
2025-12-04,Evening,3622
2025-12-04,Night,9523
2025-12-05,Midday,7623
2025-12-05,Evening,1909
2025-12-05,Night,9498
2025-12-06,Midday,2351
2025-12-06,Evening,2925
2025-12-06,Night,7722
2025-12-07,Midday,6010
2025-12-07,Evening,7951
2025-12-07,Night,7556
2025-12-08,Midday,8843
2025-12-08,Evening,8059
2025-12-08,Night,8628
2025-12-09,Midday,6079
2025-12-09,Evening,1851
2025-12-09,Night,0955
2025-12-10,Midday,6743
2025-12-10,Evening,0356
2025-12-10,Night,0269
2025-12-11,Midday,7554
2025-12-11,Evening,7908
2025-12-11,Night,3879
2025-12-12,Midday,8063
2025-12-12,Evening,2796
2025-12-12,Night,4342
2025-12-13,Midday,5220
2025-12-13,Evening,0929
2025-12-13,Night,3471
2025-12-14,Midday,5316
2025-12-14,Evening,1489
2025-12-14,Night,5729
2025-12-15,Midday,0435
2025-12-15,Evening,2761
2025-12-15,Night,2223
2025-12-16,Midday,1638
2025-12-16,Evening,0461
2025-12-16,Night,9355
2025-12-17,Midday,7859
2025-12-17,Evening,7830
2025-12-17,Night,9193
2025-12-18,Midday,4312
2025-12-18,Evening,9742
2025-12-18,Night,4326
2025-12-19,Midday,6044
2025-12-19,Evening,5483
2025-12-19,Night,2643
2025-12-20,Midday,4118
2025-12-20,Evening,9122
2025-12-20,Night,9725
2025-12-21,Midday,6372
2025-12-21,Evening,8312
2025-12-21,Night,0800
2025-12-22,Midday,8864
2025-12-22,Evening,8708
2025-12-22,Night,5389
2025-12-23,Midday,3909
2025-12-23,Evening,3519
2025-12-23,Night,7929
2025-12-24,Midday,7921
2025-12-24,Evening,7369
2025-12-24,Night,4563
2025-12-25,Midday,6163
2025-12-25,Evening,9825
2025-12-25,Night,3283
2025-12-26,Midday,5881
2025-12-26,Evening,3993
2025-12-26,Night,6375
2025-12-27,Midday,7787
2025-12-27,Evening,8145
2025-12-27,Night,8881
2025-12-28,Midday,2055
2025-12-28,Evening,0312
2025-12-28,Night,9103
2025-12-29,Midday,6946
2025-12-29,Evening,8711
2025-12-29,Night,6660
2025-12-30,Midday,8939
2025-12-30,Evening,7612
2025-12-30,Night,1945
2025-12-31,Midday,3706
2025-12-31,Evening,6892
2025-12-31,Night,7599
2026-01-01,Midday,9078
2026-01-01,Evening,1060
2026-01-01,Night,3428
2026-01-02,Midday,0638
2026-01-02,Evening,2099
2026-01-02,Night,7482
2026-01-03,Midday,4959
2026-01-03,Evening,7935
2026-01-03,Night,1063
2026-01-04,Midday,3158
2026-01-04,Evening,5870
2026-01-04,Night,6239
2026-01-05,Midday,0061
2026-01-05,Evening,1764
2026-01-05,Night,0782
2026-01-06,Midday,1483
2026-01-06,Evening,1284
2026-01-06,Night,8146
2026-01-07,Midday,3940
2026-01-07,Evening,4579
2026-01-07,Night,5817
2026-01-08,Midday,7271
2026-01-08,Evening,7071
2026-01-08,Night,4479
2026-01-09,Midday,9632
2026-01-09,Evening,4618
2026-01-09,Night,7789
2026-01-10,Midday,0146
2026-01-10,Evening,5475
2026-01-10,Night,3197
2026-01-11,Midday,0116
2026-01-11,Evening,9823
2026-01-11,Night,6391
2026-01-12,Midday,8463
2026-01-12,Evening,6214
2026-01-12,Night,4170
2026-01-13,Midday,6478
2026-01-13,Evening,2860
2026-01-13,Night,8324
2026-01-14,Midday,2137
2026-01-14,Evening,1201
2026-01-14,Night,0431
2026-01-15,Midday,5928
2026-01-15,Evening,2472
2026-01-15,Night,1172
2026-01-16,Midday,8984
2026-01-16,Evening,0569
2026-01-16,Night,1582
2026-01-17,Midday,7151
2026-01-17,Evening,5540
2026-01-17,Night,1680
2026-01-18,Midday,8762
2026-01-18,Evening,0159
2026-01-18,Night,8810
2026-01-19,Midday,1843
2026-01-19,Evening,1021
2026-01-19,Night,8060
2026-01-20,Midday,9713
2026-01-20,Evening,9416
2026-01-20,Night,8823
2026-01-21,Midday,1886
2026-01-21,Evening,2671
2026-01-21,Night,9806
2026-01-22,Midday,9749
2026-01-22,Evening,7197
2026-01-22,Night,5732
2026-01-23,Midday,7240
2026-01-23,Evening,7013
2026-01-23,Night,8745
2026-01-24,Midday,1656
2026-01-24,Evening,2294
2026-01-24,Night,3559
2026-01-25,Midday,0352
2026-01-25,Evening,0608
2026-01-25,Night,2919
2026-01-26,Midday,7898
2026-01-26,Evening,4164
2026-01-26,Night,2800
2026-01-27,Midday,1628
2026-01-27,Evening,9480
2026-01-27,Night,4784
2026-01-28,Midday,7219
2026-01-28,Evening,5294
2026-01-28,Night,1773
2026-01-29,Midday,5464
2026-01-29,Evening,8301
2026-01-29,Night,1392
2026-01-30,Midday,2763
2026-01-30,Evening,4075
2026-01-30,Night,5836
2026-01-31,Midday,3279
2026-01-31,Evening,7667
2026-01-31,Night,5086
2026-02-01,Midday,9352
2026-02-01,Evening,5086
2026-02-01,Night,3653
2026-02-02,Midday,4246
2026-02-02,Evening,0142
2026-02-02,Night,0218
2026-02-03,Midday,9497
2026-02-03,Evening,7714
2026-02-03,Night,7280
2026-02-04,Midday,7424
2026-02-04,Evening,7771
2026-02-04,Night,2661
2026-02-05,Midday,3889
2026-02-05,Evening,4960
2026-02-05,Night,6464
2026-02-06,Midday,8979
2026-02-06,Evening,4080
2026-02-06,Night,5601
2026-02-07,Midday,0923
2026-02-07,Evening,6476
2026-02-07,Night,3850
2026-02-08,Midday,5096
2026-02-08,Evening,4267
2026-02-08,Night,2430
2026-02-09,Midday,0709
2026-02-09,Evening,6895
2026-02-09,Night,7339
2026-02-10,Midday,2104
2026-02-10,Evening,1844
2026-02-10,Night,3262
2026-02-11,Midday,7036
2026-02-11,Evening,0163
2026-02-11,Night,1029
2026-02-12,Midday,1026
2026-02-12,Evening,6527
2026-02-12,Night,9596
2026-02-13,Midday,1062
2026-02-13,Evening,9520
2026-02-13,Night,3159
2026-02-14,Midday,5596
2026-02-14,Evening,5394
2026-02-14,Night,8574
2026-02-15,Midday,1160
2026-02-15,Evening,3614
2026-02-15,Night,0684
2026-02-16,Midday,6903
2026-02-16,Evening,6111
2026-02-16,Night,9606
2026-02-17,Midday,8908
2026-02-17,Evening,2243
2026-02-17,Night,1629
2026-02-18,Midday,3499
2026-02-18,Evening,0004
2026-02-18,Night,7446
2026-02-19,Midday,3849
2026-02-19,Evening,3536
2026-02-19,Night,7522
2026-02-20,Midday,7104
2026-02-20,Evening,0960
2026-02-20,Night,3841
2026-02-21,Midday,7687
2026-02-21,Evening,1726
2026-02-21,Night,5514
2026-02-22,Midday,4882
2026-02-22,Evening,7857
2026-02-22,Night,5415
2026-02-23,Midday,0777
2026-02-23,Evening,3873
2026-02-23,Night,2611
2026-02-24,Midday,4136
2026-02-24,Evening,1666
2026-02-24,Night,1153
2026-02-25,Midday,0653
2026-02-25,Evening,0611
2026-02-25,Night,0910
2026-02-26,Midday,3886
2026-02-26,Evening,2650
2026-02-26,Night,5595
2026-02-27,Midday,2219
2026-02-27,Evening,1161
2026-02-27,Night,4115
2026-02-28,Midday,5194
2026-02-28,Evening,1816
2026-02-28,Night,1213
2026-03-01,Midday,7099
2026-03-01,Evening,2356
2026-03-01,Night,3171
2026-03-02,Midday,9683
2026-03-02,Evening,5493
2026-03-02,Night,0957
2026-03-03,Midday,0271
2026-03-03,Evening,0821
2026-03-03,Night,4337
2026-03-04,Midday,0420
2026-03-04,Evening,6404
2026-03-04,Night,5505
2026-03-05,Midday,7839
2026-03-05,Evening,8987
2026-03-05,Night,4379
2026-03-06,Midday,6344
2026-03-06,Evening,9848
2026-03-06,Night,7454
2026-03-07,Midday,3054
2026-03-07,Evening,6575
2026-03-07,Night,2775
2026-03-08,Midday,5605
2026-03-08,Evening,7855
2026-03-08,Night,9660
2026-03-09,Midday,6730
2026-03-09,Evening,0179
2026-03-09,Night,7344
2026-03-10,Midday,0472
2026-03-10,Evening,6747
2026-03-10,Night,2224
2026-03-11,Midday,7223
2026-03-11,Evening,1568
2026-03-11,Night,1125
2026-03-12,Midday,6015
2026-03-12,Evening,7506
2026-03-12,Night,3358
2026-03-13,Midday,0098
2026-03-13,Evening,4024
2026-03-13,Night,0186
2026-03-14,Midday,9274
2026-03-14,Evening,5877
2026-03-14,Night,1518
2026-03-15,Midday,6459
2026-03-15,Evening,7923
2026-03-15,Night,8890
2026-03-16,Midday,3145
2026-03-16,Evening,9159
2026-03-16,Night,6306
2026-03-17,Midday,3725
2026-03-17,Evening,8634
2026-03-17,Night,8762
2026-03-18,Midday,7706
2026-03-18,Evening,1582
2026-03-18,Night,7288
2026-03-19,Midday,0347
2026-03-19,Evening,7904
2026-03-19,Night,1872
2026-03-20,Midday,6255
2026-03-20,Evening,7518
2026-03-20,Night,0206
2026-03-21,Midday,9849
2026-03-21,Evening,8253
2026-03-21,Night,2182
2026-03-22,Midday,7604
2026-03-22,Evening,4383
2026-03-22,Night,4994
2026-03-23,Midday,2750
2026-03-23,Evening,6404
2026-03-23,Night,8640
2026-03-24,Midday,8002
2026-03-24,Evening,0183
2026-03-24,Night,3012
2026-03-25,Midday,8316
2026-03-25,Evening,6670
2026-03-25,Night,0011
2026-03-26,Midday,5775
2026-03-26,Evening,9775
2026-03-26,Night,7402
2026-03-27,Midday,4354
2026-03-27,Evening,0811
2026-03-27,Night,8470
2026-03-28,Midday,1453
2026-03-28,Evening,1386
2026-03-28,Night,5543
2026-03-29,Midday,2135
2026-03-29,Evening,7979
2026-03-29,Night,4988
2026-03-30,Midday,8713
2026-03-30,Evening,4298
2026-03-30,Night,8697
2026-03-31,Midday,4220
2026-03-31,Evening,1480
2026-03-31,Night,1943
2026-04-01,Midday,2915
2026-04-01,Evening,1445
2026-04-01,Night,8321
2026-04-02,Midday,8904
2026-04-02,Evening,2865
2026-04-02,Night,5162
2026-04-03,Midday,1292
2026-04-03,Evening,3197
2026-04-03,Night,1354
2026-04-04,Midday,8009
2026-04-04,Evening,9767
2026-04-04,Night,6284
2026-04-05,Midday,3752
2026-04-05,Evening,4325
2026-04-05,Night,4856
2026-04-06,Midday,2323
2026-04-06,Evening,0322
2026-04-06,Night,5666
2026-04-07,Midday,8278
2026-04-07,Evening,6431
2026-04-07,Night,0356
2026-04-08,Midday,5745
2026-04-08,Evening,2070
2026-04-08,Night,8472
2026-04-09,Midday,2318
2026-04-09,Evening,8564
2026-04-09,Night,2961
2026-04-10,Midday,3689
2026-04-10,Evening,7275
2026-04-10,Night,1211
2026-04-11,Midday,7275
2026-04-11,Evening,8124
2026-04-11,Night,4972
2026-04-12,Midday,8153
2026-04-12,Evening,6413
2026-04-12,Night,6366
2026-04-13,Midday,9063
2026-04-13,Evening,4581
2026-04-13,Night,2101
2026-04-14,Midday,8368
2026-04-14,Evening,6516
2026-04-14,Night,5825
2026-04-15,Midday,7513
2026-04-15,Evening,0806
2026-04-15,Night,6966
2026-04-16,Midday,9699
2026-04-16,Evening,3978
2026-04-16,Night,9497
2026-04-17,Midday,2187
2026-04-17,Evening,9814
2026-04-17,Night,2576
2026-04-18,Midday,3988
2026-04-18,Evening,3831
2026-04-18,Night,5277
2026-04-19,Midday,5810
2026-04-19,Evening,9063
2026-04-19,Night,6640
2026-04-20,Midday,9211
2026-04-20,Evening,7849
2026-04-20,Night,2992
2026-04-21,Midday,2250
2026-04-21,Evening,2561
2026-04-21,Night,1385
2026-04-22,Midday,9185
2026-04-22,Evening,1454
2026-04-22,Night,9758
2026-04-23,Midday,9453
2026-04-23,Evening,5835
2026-04-23,Night,4359
2026-04-24,Midday,3261
2026-04-24,Evening,1529
2026-04-24,Night,5077
2026-04-25,Midday,8680
2026-04-25,Evening,8389
2026-04-25,Night,8501
2026-04-26,Midday,0672
2026-04-26,Evening,1652
2026-04-26,Night,4281
2026-04-27,Midday,4368
2026-04-27,Evening,0973
2026-04-27,Night,0340
2026-04-28,Midday,4093
2026-04-28,Evening,7913
2026-04-28,Night,9814
2026-04-29,Midday,3410
2026-04-29,Evening,5296
2026-04-29,Night,8853
2026-04-30,Midday,5025
2026-04-30,Evening,6096
2026-04-30,Night,5639
2026-05-01,Midday,4982
2026-05-01,Evening,2606
2026-05-01,Night,0018
2026-05-02,Midday,5687
2026-05-02,Evening,9111
2026-05-02,Night,6279
2026-05-03,Midday,5661
2026-05-03,Evening,3093
2026-05-03,Night,3483
2026-05-04,Midday,4573
2026-05-04,Evening,5028
2026-05-04,Night,6488
2026-05-05,Midday,4455
2026-05-05,Evening,1173
2026-05-05,Night,0514
2026-05-06,Midday,3654
2026-05-06,Evening,2954
2026-05-06,Night,2504
2026-05-07,Midday,4236
2026-05-07,Evening,5997
2026-05-07,Night,9830
2026-05-08,Midday,1627
2026-05-08,Evening,3810
2026-05-08,Night,0613
2026-05-09,Midday,5262
2026-05-09,Evening,9820
2026-05-09,Night,6979
2026-05-10,Midday,6524
2026-05-10,Evening,6525
2026-05-10,Night,8061
2026-05-11,Midday,5318
2026-05-11,Evening,3161
